,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
184,Mitsubishi,3000GT,1997,regular unleaded,320,6,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6008
185,Mitsubishi,3000GT,1998,regular unleaded,320,6,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6710
186,Mitsubishi,3000GT,1998,regular unleaded,161,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,3701
187,Mitsubishi,3000GT,1998,regular unleaded,218,6,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,4671
188,Mitsubishi,3000GT,1999,regular unleaded,218,6,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5306
189,Mitsubishi,3000GT,1999,regular unleaded,320,6,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,7600
190,Mitsubishi,3000GT,1999,regular unleaded,161,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,4090
191,Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,37570
192,Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Sedan,31,19,1013,31695
193,Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Sedan,31,19,1013,38070
194,Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,44895
195,Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,35070
196,Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,42395
197,Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,34195
198,Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,40570
199,Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,38095
200,Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,35595
201,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,45190
202,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Sedan,31,19,1013,32260
203,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,37755
204,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,41055
205,Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,36090
206,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,42690
207,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Sedan,31,19,1013,38555
208,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Sedan,31,19,1013,35255
209,Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,38590
210,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,34760
211,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,41135
212,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,45270
213,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,38670
214,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,38635
215,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,36170
216,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,38175
217,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Sedan,30,19,1013,32340
218,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,42770
219,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Sedan,27,18,1013,34840
220,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,35675
221,Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,32065
222,Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,28540
223,Chrysler,300M,2003,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,32315
224,Chrysler,300M,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,28885
225,Chrysler,300M,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,29185
226,Chrysler,300M,2004,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,32615
227,Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,22,16,2009,2847
228,Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,2488
229,Nissan,300ZX,1994,regular unleaded,300,6,MANUAL,rear wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,22,16,2009,2683
230,Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,2553
231,Nissan,300ZX,1995,regular unleaded,300,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,3049
232,Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,2774
233,Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,2702
234,Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,22,17,2009,3101
235,Nissan,300ZX,1996,regular unleaded,300,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,3510
236,Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,3107
237,Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,22,17,2009,3624
238,Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,3185
239,Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000
240,Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000
241,Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,32,24,586,2000
242,Mazda,323,1994,regular unleaded,82,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000
243,Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2144
244,Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2098
245,Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2178
246,Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2311
247,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,36550
248,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41250
249,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,30600
250,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37100
251,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,27900
252,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,32700
253,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40250
254,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,35550
255,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36100
256,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33200
257,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,37900
258,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,29600
259,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38070
260,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,38900
261,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33840
262,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,38630
263,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,39630
264,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37740
265,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41980
266,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36280
267,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36740
268,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40980
269,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38680
270,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,28510
271,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,30210
272,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,31210
273,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,33340
274,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37280
275,Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,41570
276,Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36870
277,Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,42570
278,Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37870
279,Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,39220
280,Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,40220
281,Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,160829
282,Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,140615
283,Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,150694
284,Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,170829
285,Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,165986
286,Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,154090
287,Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,143860
288,Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,176287
289,Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,157767
290,Ferrari,360,2004,premium unleaded (required),425,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,10,2774,187124
291,Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,147332
292,Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,169900
293,Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,180408
294,Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790
295,Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100
296,Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990
297,Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820
298,Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290
299,Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870
300,Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570
301,Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570
302,Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970
303,Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070
304,Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400
305,Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270
306,Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270
307,Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490
308,Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990
309,Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370
310,Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290
311,Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820
312,Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100
313,Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290
314,Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270
315,Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870
316,Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990
317,Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370
318,Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270
319,Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490
320,Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990
321,Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570
322,Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790
323,Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400
324,Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070
325,Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290
326,Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970
327,Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570
328,Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970
329,Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370
330,Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870
331,Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990
332,Nissan,370Z,2017,premium unleaded (required),350,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490
333,Nissan,370Z,2017,premium unleaded (required),350,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990
334,Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270
335,Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570
336,Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100
337,Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270
338,Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570
339,Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400
340,Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070
341,Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820
342,Nissan,370Z,2017,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790
343,Nissan,370Z,2017,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290
344,Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290
345,Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,25045
346,Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,26095
347,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Sedan,41,30,586,23795
348,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,41,29,586,19595
